3552.8962 406.6315
3558.305 454.29456
3563.7244 427.95148
3569.1543 489.00043
3574.5947 566.57666
3580.0454 584.41864
3585.5066 642.5912
3590.978 583.0468
3596.4597 751.9946
3601.9514 784.6623
3607.4534 926.5473
3612.9653 854.8248
3618.487 851.4223
3624.019 1014.0785
3629.5608 1028.522
3635.112 1066.0504
3640.6733 1069.0145
3646.2444 1266.3711
3651.8247 1345.4126
3657.4148 1493.6254
3663.0144 1503.8866
3668.6235 1575.8431
3674.242 1601.0897
3679.8696 1727.9216
3685.5068 1733.1633
3691.153 1846.2971
3696.8086 1970.2347
3702.4731 2063.7368
3708.1467 2148.224
3713.8293 2191.019
3719.521 2340.866
3725.2214 2409.8135
3730.931 2447.4321
3736.649 2701.3198
3742.3757 2587.4097
3748.1113 2996.996
3753.8557 2958.5273
3759.6084 2962.3325
3765.3696 3637.504
3771.1394 3680.584
3776.9177 3323.6614
3782.7043 4001.2417
3788.4993 4529.144
3794.3025 4516.6973
3800.114 4095.2654
3805.9336 3782.1853
3811.7615 5054.516
3817.5974 5464.819
3823.4414 5630.874
3829.2932 5526.474
3835.153 4849.502
3841.0208 4402.2417
3846.8965 5131.2783
3852.7798 6298.6
3858.671 6656.721
3864.5698 6896.08
3870.4763 7209.8447
3876.3904 7223.993
3882.3123 7143.563
3888.2415 6562.309
3894.1782 5459.783
3900.1223 6381.2695
3906.074 7456.006
3912.0327 7842.2065
3917.999 8401.613
3923.9724 8630.416
3929.9531 8420.855
3935.9412 7591.1455
3941.936 7219.933
3947.9382 9191.233
3953.9473 9309.729
3959.9636 9350.61
3965.9868 8368.54
3972.0168 7242.093
3978.0537 6641.2124
3984.0977 9296.956
3990.1482 10249.409
3996.2056 10674.375
4002.2698 11020.54
4008.3406 11369.424
4014.418 11465.818
4020.502 11727.586
4026.5925 11908.638
4032.6897 12028.908
4038.7935 12283.354
4044.9036 12320.711
4051.02 12427.325
4057.143 12621.353
4063.2722 12794.476
4069.4077 12867.907
4075.5496 12835.995
4081.6978 12867.877
4087.852 13042.336
4094.0125 12742.48
4100.1787 11700.067
4106.3516 10107.414
4112.5303 11211.495
4118.715 13385.674
4124.906 13878.337
4131.1025 14366.193
4137.3047 14446.592
4143.513 14776.606
4149.7275 15076.428
4155.9478 15175.241
4162.174 15500.941
4168.4053 15496.958
4174.6426 15596.293
4180.8857 15926.899
4187.1343 16088.011
4193.3887 15956.897
4199.6484 16237.864
4205.914 16344.305
4212.185 16556.158
4218.4614 16881.572
4224.743 16752.584
4231.031 16787.6
4237.323 17095.795
4243.6216 17240.236
4249.925 17357.615
4256.234 17348.38
4262.548 17471.469
4268.867 17632.824
4275.1914 17568.092
4281.521 17552.463
4287.856 17659.002
4294.196 17840.611
4300.541 17603.984
4306.891 17494.697
4313.246 17645.084
4319.6064 17790.117
4325.9717 18063.152
4332.342 17331.822
4338.717 16179.512
4345.0967 14084.684
4351.482 15511.636
4357.8716 17968.086
4364.266 18920.27
4370.665 19542.03
4377.0693 19489.812
4383.478 19701.703
4389.8916 19879.611
4396.31 19946.754
4402.733 19931.438
4409.1606 20340.959
4415.593 20408.213
4422.0293 20409.973
4428.4707 20639.217
4434.9165 20695.637
4441.367 20761.943
4447.822 20922.512
4454.2812 20863.65
4460.745 21175.139
4467.2134 21001.691
4473.686 21280.08
4480.163 21568.01
4486.644 21514.883
4493.13 21787.65
4499.6196 21838.562
4506.1143 21831.836
4512.6123 21995.885
4519.115 22253.365
4525.622 22162.178
4532.1333 22358.357
4538.6484 22270.021
4545.168 22288.547
4551.6914 22545.43
4558.219 22279.994
4564.751 22686.156
4571.2866 22795.912
4577.8267 22801.5
4584.3706 22942.13
4590.9185 22802.703
4597.47 22997.33
4604.026 23296.1
4610.5854 23300.174
4617.1494 23400.844
4623.717 23690.424
4630.288 23584.043
4636.8633 23445.941
4643.4424 23781.916
4650.0254 23832.182
4656.6123 23687.678
4663.2026 23765.348
4669.797 23694.379
4676.3945 24078.127
4682.9966 24025.12
4689.602 24113.883
4696.211 24199.027
4702.8237 24107.154
4709.44 23987.012
4716.06 24292.676
4722.6836 24386.312
4729.3105 24596.162
4735.9414 24458.834
4742.5757 24325.402
4749.2134 24197.74
4755.855 24126.451
4762.5 23956.926
4769.148 24335.947
4775.8 24292.465
4782.455 24330.81
4789.114 24457.334
4795.776 24408.008
4802.4414 24398.436
4809.1104 24433.197
4815.7827 24408.35
4822.4585 24618.002
4829.137 24525.133
4835.82 24393.842
4842.5054 24194.84
4849.1943 23852.611
4855.886 22612.87
4862.5815 20298.59
4869.2803 18592.674
4875.982 22594.166
4882.687 23853.533
4889.3955 24481.496
4896.107 24634.41
4902.822 24693.22
4909.539 25008.934
4916.2603 25103.719
4922.9844 24981.004
4929.7114 25008.627
4936.4414 25367.88
4943.175 25185.363
4949.911 25314.65
4956.651 25636.152
4963.393 25382.346
4970.1387 25611.4
4976.887 25524.361
4983.6387 25490.67
4990.393 25603.781
4997.1504 25522.348
5003.9106 25442.617
5010.6743 25373.148
5017.4404 25272.217
5024.2095 25488.033
5030.982 25592.582
5037.757 25601.852
5044.5347 25616.504
5051.3154 25485.832
5058.0986 25785.629
5064.8853 25755.986
5071.6743 25586.457
5078.4663 25810.46
5085.261 25772.55
5092.059 25682.7
5098.8594 25753.965
5105.6626 25904.174
5112.4688 25789.621
5119.2773 25929.354
5126.0884 25357.264
5132.903 25631.436
5139.7197 25950.232
5146.539 25944.455
5153.3613 25995.076
5160.186 26111.12
5167.0137 25800.936
5173.844 25034.627
5180.677 25577.387
5187.512 25834.238
5194.3506 25643.02
5201.191 26063.182
5208.034 26012.523
5214.8804 25908.068
5221.7285 25999.11
5228.5796 26170.166
5235.4336 25703.318
5242.2896 25763.31
5249.148 25846.12
5256.0093 25809.338
5262.873 25838.293
5269.7393 25732.758
5276.608 25517.996
5283.479 25858.36
5290.3525 25759.172
5297.229 26168.41
5304.1074 25983.266
5310.9883 25956.326
5317.8716 26142.508
5324.758 25955.6
5331.646 26089.248
5338.5366 26001.686
5345.4297 26082.771
5352.325 26081.604
5359.223 26016.326
5366.123 26156.895
5373.026 26054.2
5379.9307 26038.598
5386.838 26405.268
5393.7476 26111.555
5400.6597 25942.805
5407.5737 26022.64
5414.49 25989.863
5421.409 26003.479
5428.33 25925.785
5435.2534 26166.727
5442.179 25490.46
5449.1074 25571.643
5456.0376 25581.922
5462.9697 25635.75
5469.9043 25592.283
5476.8413 25624.207
5483.781 25914.041
5490.7217 25625.486
5497.6655 25686.475
5504.6113 25453.342
5511.559 25607.84
5518.5093 25734.457
5525.4614 25646.715
5532.416 25393.117
5539.3726 25422.854
5546.331 25541.441
5553.292 25555.803
5560.255 25381.746
5567.22 25064.713
5574.1875 25412.43
5581.1567 25142.219
5588.1284 25264.324
5595.1016 25102.225
5602.0776 25273.059
5609.055 24992.607
5616.035 25183.268
5623.0166 24998.326
5630.001 25118.229
5636.987 24953.803
5643.9746 25150.27
5650.965 24821.557
5657.957 24889.344
5664.951 24928.541
5671.9473 24629.74
5678.9453 24801.598
5685.9453 24616.172
5692.9473 24664.709
5699.9517 24519.182
5706.9575 24479.79
5713.966 24335.37
5720.9756 24298.246
5727.988 24302.115
5735.0015 24238.643
5742.0176 24123.121
5749.035 23688.064
5756.055 23697.846
5763.0767 23836.002
5770.1006 23862.416
5777.126 24107.957
5784.1533 23766.111
5791.1826 23808.867
5798.214 24042.266
5805.247 24075.055
5812.282 23970.672
5819.319 24070.14
5826.3574 24131.422
5833.3984 24150.14
5840.441 24084.793
5847.485 24002.008
5854.5312 23873.979
5861.579 23978.053
5868.629 24047.58
5875.6807 23944.807
5882.734 23867.084
5889.7896 23625.043
5896.8467 23232.691
5903.9053 23313.592
5910.966 23720.633
5918.0283 23550.09
5925.093 23570.287
5932.1587 23525.54
5939.2266 23473.56
5946.2964 23440.234
5953.3677 23449.64
5960.441 23363.336
5967.5156 23362.488
5974.5923 23202.848
5981.6704 23067.46
5988.7505 23036.053
5995.8325 23039.215
6002.916 22935.062
6010.001 22848.148
6017.088 22902.994
6024.177 22937.238
6031.267 22875.486
6038.359 22708.45
6045.4526 22754.557
6052.5483 22715.549
6059.645 22705.062
6066.744 22519.426
6073.844 22586.646
6080.9463 22699.91
6088.0503 22497.182
6095.156 22637.078
6102.2627 22558.6
6109.371 22497.352
6116.4814 22590.525
6123.5938 22319.877
6130.707 22370.623
6137.8223 22240.666
6144.939 22096.154
6152.0576 22016.459
6159.1777 22179.088
6166.2993 22085.594
6173.4224 22031.121
6180.5474 21826.934
6187.6733 21764.38
6194.8013 21857.926
6201.931 21831.678
6209.062 21775.104
6216.195 21610.848
6223.329 21647.393
6230.465 21511.016
6237.602 21495.482
6244.7407 21606.967
6251.8813 21347.16
6259.0234 21119.047
6266.167 21475.3
6273.3115 21194.47
6280.4585 20856.385
6287.6064 20498.012
6294.756 20932.174
6301.9067 20805.678
6309.0596 20854.357
6316.2134 20975.328
6323.369 21014.498
6330.526 21005.244
6337.6846 20997.47
6344.844 20936.842
6352.006 20948.61
6359.169 20819.191
6366.333 20765.225
6373.499 20739.498
6380.6665 20841.566
6387.835 20636.639
6395.0054 20623.66
6402.177 20569.916
6409.35 20550.133
6416.5244 20474.26
6423.7 20679.69
6430.8774 20597.506
6438.0566 20351.043
6445.2363 20277.604
6452.418 20248.115
6459.601 20296.35
6466.7856 20191.16
6473.971 20177.951
6481.158 20111.26
6488.347 20246.93
6495.537 19958.08
6502.728 19830.822
6509.921 20063.188
6517.115 19915.287
6524.3105 19781.92
6531.5073 19775.258
6538.7056 19666.465
6545.905 19552.998
6553.1055 18874.492
6560.308 17557.178
6567.511 15221.109
6574.7163 16743.586
6581.9224 18837.484
6589.13 19102.16
6596.339 19229.8
6603.549 19505.195
6610.7603 19302.229
6617.973 19393.916
6625.1875 19352.387
6632.403 19439.498
6639.6196 19403.838
6646.8374 19205.146
6654.0566 19213.107
6661.2773 19078.719
6668.499 19159.643
6675.722 19113.43
6682.947 19083.8
6690.1724 18851.8
6697.3994 18966.188
6704.6274 19003.322
6711.857 18899.324
6719.088 18716.178
6726.32 18851.527
6733.553 18650.062
6740.7876 18831.693
6748.0234 18811.541
6755.2603 18805.771
6762.4985 18628.363
6769.738 18704.494
6776.9785 18570.55
6784.22 18711.557
6791.4634 18478.814
6798.7075 18536.033
6805.953 18399.744
6813.1997 18355.75
6820.4478 17997.793
6827.697 18158.188
6834.9473 18218.902
6842.1987 17937.377
6849.4517 17965.318
6856.7056 17923.154
6863.9604 17610.734
6871.217 15797.877
6878.474 14026.125
6885.733 15747.626
6892.9927 16003.614
6900.2534 15872.282
6907.5156 16254.5
6914.779 16566.95
6922.0435 17049.973
6929.309 17215.521
6936.5757 17427.074
6943.8438 17280.67
