3453.744 -0.2488889 0.25998858 0.82996804 0.07351828
3460.777 -0.03967994 0.07897339 0.85467833 0.07996776
3467.8105 0.10716432 0.2557688 0.7393085 0.087014556
3474.844 0.11373667 0.30794063 0.765955 0.08292972
3481.8772 0.22569764 0.37436935 0.7942767 0.09114606
3488.9106 -0.14371511 -0.023591174 0.8691598 0.07818892
3495.944 -0.43461096 -0.06231633 0.8751879 0.06281057
3502.9773 0.049297836 0.19929317 0.8726587 0.085924424
3510.0107 -0.16405845 0.053546906 0.8655114 0.07364467
3517.044 -0.068771504 0.19032858 0.9139382 0.0817824
3524.0774 0.18698557 0.2879011 0.7748771 0.09162969
3531.1108 -0.14648981 0.21025886 0.8864117 0.0847086
3538.144 -0.12540847 0.007964438 0.98926264 0.08098019
3545.1775 0.08225531 0.23141046 0.997495 0.09070318
3552.211 -0.00092835905 0.17672111 1.0309402 0.095475726
3559.2441 0.27825615 0.43194634 1.0640378 0.102170646
3566.2776 -0.25468403 0.032969177 1.0429604 0.07919757
3573.3108 -0.04078387 0.054819632 0.965008 0.084412985
3580.3442 -0.0068396507 0.17085187 1.09829 0.09370075
3587.3777 0.10272658 0.2719125 1.1192373 0.09528337
3594.411 0.094235316 0.31866494 1.0679368 0.09387462
3601.4443 0.08176834 0.19221579 1.0886645 0.0970805
3608.4775 0.120356575 0.21222726 1.0553728 0.0938872
3615.511 0.6595115 0.6304476 1.0995389 0.11741757
3622.5444 0.36720803 0.39846292 1.2268442 0.10987118
3629.5776 0.20998727 0.2476311 1.2339742 0.10508125
3636.611 0.29426757 0.36922812 1.3574148 0.11043589
3643.6445 0.3729329 0.3606542 1.331749 0.112537056
3650.6777 0.0984319 0.20549314 1.3312058 0.10378347
3657.7112 0.5311765 0.67003626 1.3964671 0.12013814
3664.7444 0.72012734 0.7686611 1.3451971 0.1259251
3671.7778 0.51331925 0.49524656 1.6420552 0.12697597
3678.8113 0.7606735 0.829458 1.5031866 0.12967601
3685.8445 0.5055838 0.584155 1.5484475 0.120732464
3692.878 0.8329102 1.0518277 1.3546368 0.12535968
3699.9114 0.9687878 1.1044302 1.4463876 0.13130589
3706.9446 0.6184533 0.7798559 1.4884988 0.12400986
3713.978 0.36964336 0.5404937 1.6131768 0.122372024
3721.0112 0.61368525 0.87773764 1.5989537 0.12623541
3728.0447 0.93122494 0.99278194 1.6999104 0.13782509
3735.0781 0.2848227 0.66248757 1.764984 0.11699292
3742.1113 0.45969617 0.6579916 1.6005356 0.1200637
3749.1448 0.76966774 0.93824935 1.7382437 0.13474062
3756.178 0.84776235 0.8792381 1.8668103 0.1400823
3763.2114 1.1839379 1.2090267 1.7850325 0.1456591
3770.2449 0.82712394 0.92113084 1.963854 0.14107616
3777.278 0.8894483 0.8951535 1.907827 0.14275973
3784.3115 1.1486354 1.1420394 1.8110921 0.14640988
3791.345 0.72876847 0.79936886 1.89633 0.13696487
3798.3782 0.51668537 0.60328865 1.8841851 0.13066016
3805.4116 1.0394381 1.0747997 1.8014103 0.14328802
3812.4448 0.9957146 0.89031553 1.8465981 0.14630388
3819.4783 1.0085512 0.99967796 1.7392353 0.14143457
3826.5117 1.0574753 1.1153493 1.7260027 0.14160052
3833.545 1.4736917 1.4819186 1.6129518 0.15040123
3840.5784 0.92776555 1.1815089 1.805636 0.13866456
3847.6118 0.87163824 1.06896 1.9084779 0.14106943
3854.645 1.1078157 1.1695935 1.9304422 0.1471941
3861.6785 1.2427552 1.2807741 2.005672 0.15231232
3868.7117 1.2803236 1.3192252 1.939091 0.15381405
